date,Hamburg,Schleswig-Holstein,Lower Saxony,Baden-Wuerttemberg,Saarland,Bremen,Brandenburg,Saxony,Bavaria,Saxony-Anhalt,Hesse,Rheinland-Pfalz,North Rhine-Westphalia,Berlin,Mecklenburg-Vorpommern,Thuringia
2020-06-11,20.238095238095237,20.238095238095237,32.738095238095234,52.976190476190474,35.714285714285715,40.476190476190474,17.460317460317462,32.53968253968254,53.96825396825397,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,20.238095238095237
2020-06-12,20.238095238095237,20.238095238095237,32.738095238095234,52.976190476190474,35.714285714285715,40.476190476190474,17.460317460317462,32.53968253968254,53.96825396825397,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,20.238095238095237
2020-06-13,20.238095238095237,20.238095238095237,32.738095238095234,52.976190476190474,35.714285714285715,40.476190476190474,17.460317460317462,32.53968253968254,53.96825396825397,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,34.523809523809526
2020-06-14,20.238095238095237,20.238095238095237,32.738095238095234,52.976190476190474,35.714285714285715,40.476190476190474,17.460317460317462,32.53968253968254,53.96825396825397,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,34.523809523809526
2020-06-15,20.238095238095237,20.238095238095237,32.738095238095234,50.59523809523809,35.714285714285715,40.476190476190474,31.746031746031747,32.53968253968254,53.96825396825397,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,32.738095238095234
2020-06-16,20.238095238095237,20.238095238095237,32.738095238095234,22.023809523809522,35.714285714285715,38.69047619047619,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,32.738095238095234
2020-06-17,20.238095238095237,20.238095238095237,32.738095238095234,22.023809523809522,35.714285714285715,38.69047619047619,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,32.738095238095234
2020-06-18,18.452380952380953,20.238095238095237,32.738095238095234,22.023809523809522,35.714285714285715,38.69047619047619,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,32.738095238095234
2020-06-19,18.452380952380953,20.238095238095237,32.738095238095234,22.023809523809522,35.714285714285715,38.69047619047619,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,32.738095238095234
2020-06-20,18.452380952380953,20.238095238095237,32.738095238095234,22.023809523809522,35.714285714285715,38.69047619047619,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,32.738095238095234
