date,Hamburg,Schleswig-Holstein,Lower Saxony,Baden-Wuerttemberg,Saarland,Bremen,Brandenburg,Saxony,Bavaria,Saxony-Anhalt,Hesse,Rheinland-Pfalz,North Rhine-Westphalia,Berlin,Mecklenburg-Vorpommern,Thuringia
2020-05-26,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,47.02380952380952,46.13095238095238,40.77380952380952,43.45238095238095,44.34523809523809,50.595238095238095,43.45238095238095
2020-05-27,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,47.02380952380952,46.13095238095238,40.77380952380952,43.45238095238095,44.34523809523809,50.595238095238095,43.45238095238095
2020-05-28,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,43.45238095238095,46.13095238095238,40.77380952380952,40.77380952380952,44.34523809523809,50.595238095238095,43.45238095238095
2020-05-29,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,43.45238095238095,46.13095238095238,40.77380952380952,40.77380952380952,44.34523809523809,50.595238095238095,43.45238095238095
2020-05-30,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,43.45238095238095,46.13095238095238,40.77380952380952,40.77380952380952,44.34523809523809,50.595238095238095,43.45238095238095
2020-05-31,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,43.45238095238095,46.13095238095238,40.77380952380952,40.77380952380952,44.34523809523809,50.595238095238095,43.45238095238095
2020-06-01,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,43.45238095238095,46.13095238095238,40.77380952380952,40.77380952380952,44.34523809523809,50.595238095238095,43.45238095238095
2020-06-02,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,40.77380952380952,43.45238095238095,40.77380952380952,40.77380952380952,40.77380952380952,50.595238095238095,43.45238095238095
2020-06-03,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,40.77380952380952,43.45238095238095,40.77380952380952,40.77380952380952,40.77380952380952,47.916666666666664,43.45238095238095
2020-06-04,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,40.77380952380952,43.45238095238095,40.77380952380952,40.77380952380952,40.77380952380952,47.916666666666664,43.45238095238095
2020-06-05,43.45238095238095,43.45238095238095,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,40.77380952380952,43.45238095238095,40.77380952380952,40.77380952380952,40.77380952380952,47.916666666666664,43.45238095238095
2020-06-06,29.166666666666664,29.166666666666664,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,29.166666666666664
2020-06-07,29.166666666666664,29.166666666666664,44.34523809523809,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,29.166666666666664
2020-06-08,29.166666666666664,29.166666666666664,40.77380952380952,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,29.166666666666664
2020-06-09,29.166666666666664,29.166666666666664,40.77380952380952,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,29.166666666666664
2020-06-10,29.166666666666664,29.166666666666664,40.77380952380952,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,29.166666666666664
2020-06-11,29.166666666666664,29.166666666666664,40.77380952380952,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,29.166666666666664
2020-06-12,29.166666666666664,29.166666666666664,40.77380952380952,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,29.166666666666664
2020-06-13,29.166666666666664,29.166666666666664,40.77380952380952,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,43.45238095238095
2020-06-14,29.166666666666664,29.166666666666664,40.77380952380952,63.988095238095234,42.857142857142854,51.19047619047618,24.6031746031746,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,43.45238095238095
2020-06-15,29.166666666666664,29.166666666666664,40.77380952380952,60.416666666666664,42.857142857142854,51.19047619047618,38.888888888888886,39.682539682539684,64.68253968253968,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,40.77380952380952
2020-06-16,29.166666666666664,29.166666666666664,40.77380952380952,31.845238095238095,42.857142857142854,48.51190476190476,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,40.77380952380952
2020-06-17,29.166666666666664,29.166666666666664,40.77380952380952,31.845238095238095,42.857142857142854,48.51190476190476,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,40.77380952380952
2020-06-18,26.488095238095234,29.166666666666664,40.77380952380952,31.845238095238095,42.857142857142854,48.51190476190476,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,40.77380952380952
2020-06-19,26.488095238095234,29.166666666666664,40.77380952380952,31.845238095238095,42.857142857142854,48.51190476190476,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,40.77380952380952
2020-06-20,26.488095238095234,29.166666666666664,40.77380952380952,31.845238095238095,42.857142857142854,48.51190476190476,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,40.77380952380952
2020-06-21,26.488095238095234,29.166666666666664,40.77380952380952,31.845238095238095,42.857142857142854,48.51190476190476,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,29.166666666666664,26.488095238095234,26.488095238095234,40.77380952380952,33.63095238095238,40.77380952380952
2020-06-22,26.488095238095234,26.488095238095234,40.77380952380952,31.845238095238095,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,26.488095238095234,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-06-23,26.488095238095234,26.488095238095234,40.77380952380952,31.845238095238095,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,33.63095238095238,40.77380952380952
2020-06-24,26.488095238095234,26.488095238095234,40.77380952380952,31.845238095238095,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,33.63095238095238,40.77380952380952
2020-06-25,26.488095238095234,26.488095238095234,40.77380952380952,31.845238095238095,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,33.63095238095238,40.77380952380952
2020-06-26,26.488095238095234,26.488095238095234,47.916666666666664,31.845238095238095,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,33.63095238095238,40.77380952380952
2020-06-27,26.488095238095234,26.488095238095234,47.916666666666664,31.845238095238095,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,33.63095238095238,40.77380952380952
2020-06-28,26.488095238095234,26.488095238095234,47.916666666666664,31.845238095238095,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,59.32539682539682,26.488095238095234,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,33.63095238095238,40.77380952380952
2020-06-29,26.488095238095234,26.488095238095234,47.916666666666664,29.166666666666664,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,45.03968253968254,26.488095238095234,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,33.63095238095238,40.77380952380952
2020-06-30,26.488095238095234,26.488095238095234,47.916666666666664,29.166666666666664,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,45.03968253968254,26.488095238095234,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-01,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,40.476190476190474,36.21031746031746,39.682539682539684,45.03968253968254,26.488095238095234,26.488095238095234,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-02,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,26.488095238095234,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-03,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,26.488095238095234,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-04,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,26.488095238095234,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-05,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,26.488095238095234,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-06,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-07,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-08,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-09,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-10,26.488095238095234,26.488095238095234,47.916666666666664,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-11,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-12,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-13,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-14,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-15,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,42.857142857142854,36.11111111111111,36.21031746031746,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
2020-07-16,26.488095238095234,26.488095238095234,40.77380952380952,38.095238095238095,42.857142857142854,36.11111111111111,21.924603174603174,39.682539682539684,42.36111111111111,26.488095238095234,23.809523809523807,26.488095238095234,26.488095238095234,38.095238095238095,33.63095238095238,40.77380952380952
